policy_id,trade_id,ticker,lane,baseline_pnl_pct,policy_pnl_pct,delta_vs_baseline_pct,status,reason,reviewed_at,days_held,legacy_missed_close_target
trailing_giveback_all_lanes_50_20,51,SPY,bullish_pullback_observation,44.3714,44.3714,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:26.464555-06:00,11,False
trailing_giveback_all_lanes_50_20,436,DIA,swing,35.2144,35.2144,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:27.148026-06:00,11,False
trailing_giveback_all_lanes_50_20,435,MSFT,swing,159.6071,108.7038,-50.9033,closed,trailing_giveback,2026-05-31 13:09:18.418844-06:00,10,False
trailing_giveback_all_lanes_50_20,434,AMT,swing,-17.362,-17.362,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:27.191025-06:00,11,False
trailing_giveback_all_lanes_50_20,105,SPY,bullish_pullback_observation,50.8507,50.8507,0.0,held_through_reviews,no_policy_trigger,2026-06-01 11:00:31.075842-06:00,12,False
trailing_giveback_all_lanes_50_20,103,QQQ,bullish_pullback_observation,-5.0427,-5.0427,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:29.986611-06:00,12,False
trailing_giveback_all_lanes_50_20,102,XLK,bullish_pullback_observation,24.6657,24.6657,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:30.031611-06:00,12,False
trailing_giveback_all_lanes_50_20,101,UNH,bullish_pullback_observation,-63.125,-63.125,0.0,held_through_reviews,no_policy_trigger,2026-05-30 23:49:42.951455-06:00,10,False
trailing_giveback_all_lanes_50_20,100,SPY,bullish_pullback_observation,50.4789,50.4789,0.0,held_through_reviews,no_policy_trigger,2026-06-01 10:00:38.218340-06:00,13,False
trailing_giveback_all_lanes_50_20,99,AMZN,bullish_pullback_observation,-30.6591,-30.6591,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:32.430389-06:00,13,False
trailing_giveback_all_lanes_50_20,98,XLK,bullish_pullback_observation,18.9961,18.9961,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:32.476396-06:00,13,False
trailing_giveback_all_lanes_50_20,97,QQQ,bullish_pullback_observation,31.0842,31.0842,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:33.853316-06:00,13,False
trailing_giveback_all_lanes_50_20,96,SPY,bullish_pullback_observation,30.9563,30.9563,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:33.897317-06:00,14,False
trailing_giveback_all_lanes_50_20,95,TSLA,bullish_pullback_observation,-39.8378,-39.8378,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:36.436237-06:00,14,False
trailing_giveback_all_lanes_50_20,94,QQQ,bullish_pullback_observation,21.5963,21.5963,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:36.477121-06:00,14,False
trailing_giveback_all_lanes_50_20,93,GOOGL,bullish_pullback_observation,-83.6131,-83.6131,0.0,held_through_reviews,no_policy_trigger,2026-05-30 23:49:47.135735-06:00,12,False
trailing_giveback_all_lanes_50_20,525,GOOGL,tracked_winner_observation,-87.3753,-87.3753,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:38.924268-06:00,17,False
trailing_giveback_all_lanes_50_20,524,SPY,tracked_winner_observation,32.7,32.7,0.0,closed,time_exit,2026-05-31 13:09:27.057567-06:00,16,False
trailing_giveback_all_lanes_50_20,523,DIA,tracked_winner_observation,53.105,53.105,0.0,held_through_reviews,no_policy_trigger,2026-06-01 14:00:41.135310-06:00,17,False
trailing_giveback_all_lanes_50_20,522,XLK,tracked_winner_observation,55.9809,35.7937,-20.1872,closed,trailing_giveback,2026-05-31 13:09:31.894457-06:00,16,False
trailing_giveback_all_lanes_50_20,123,GOOGL,tracked_winner_primary,-87.3753,-87.3753,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:38.965303-06:00,17,False
trailing_giveback_all_lanes_50_20,122,SPY,tracked_winner_primary,32.7,32.7,0.0,closed,time_exit,2026-05-31 13:09:31.992323-06:00,16,False
trailing_giveback_all_lanes_50_20,121,DIA,tracked_winner_primary,53.105,53.105,0.0,held_through_reviews,no_policy_trigger,2026-06-01 14:00:41.255093-06:00,17,False
trailing_giveback_all_lanes_50_20,120,XLK,tracked_winner_primary,55.9809,35.7937,-20.1872,closed,trailing_giveback,2026-05-31 13:09:32.126397-06:00,16,False
trailing_giveback_all_lanes_50_20,92,AMZN,bullish_pullback_observation,-44.24,-44.24,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:40.206376-06:00,17,False
trailing_giveback_all_lanes_50_20,91,SMCI,bullish_pullback_observation,0.8957,0.8957,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:42.619158-06:00,17,False
trailing_giveback_all_lanes_50_20,521,GOOGL,tracked_winner_observation,-86.839,-86.839,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:42.661238-06:00,18,False
trailing_giveback_all_lanes_50_20,520,XLK,tracked_winner_observation,56.9655,37.6331,-19.3324,closed,trailing_giveback,2026-05-31 13:09:32.222319-06:00,17,False
trailing_giveback_all_lanes_50_20,119,GOOGL,tracked_winner_primary,-86.839,-86.839,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:42.702599-06:00,18,False
trailing_giveback_all_lanes_50_20,118,XLK,tracked_winner_primary,56.9655,37.6331,-19.3324,closed,trailing_giveback,2026-05-31 13:09:32.317119-06:00,17,False
trailing_giveback_all_lanes_50_20,90,DIA,bullish_pullback_observation,27.8237,27.8237,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:43.929918-06:00,18,False
trailing_giveback_all_lanes_50_20,89,IWM,bullish_pullback_observation,0.048,0.048,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:45.173994-06:00,18,False
trailing_giveback_all_lanes_50_20,88,SBUX,bullish_pullback_observation,-100.0,-101.0012,-1.0012,closed,stop_loss,2026-05-30 23:30:05.192312-06:00,16,False
trailing_giveback_all_lanes_50_20,87,AMZN,bullish_pullback_observation,-62.5978,-62.5978,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:45.314777-06:00,18,False
trailing_giveback_all_lanes_50_20,519,SPY,tracked_winner_observation,31.1035,31.1035,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:45.358306-06:00,19,False
trailing_giveback_all_lanes_50_20,518,DIA,tracked_winner_observation,53.0719,53.0719,0.0,held_through_reviews,no_policy_trigger,2026-06-01 14:00:46.565163-06:00,19,False
trailing_giveback_all_lanes_50_20,517,XLK,tracked_winner_observation,49.8649,49.8649,0.0,held_through_reviews,no_policy_trigger,2026-06-01 10:00:56.265862-06:00,19,False
trailing_giveback_all_lanes_50_20,117,SPY,tracked_winner_primary,31.1035,31.1035,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:45.399306-06:00,19,False
trailing_giveback_all_lanes_50_20,116,DIA,tracked_winner_primary,53.0719,53.0719,0.0,held_through_reviews,no_policy_trigger,2026-06-01 14:00:46.685794-06:00,19,False
trailing_giveback_all_lanes_50_20,115,XLK,tracked_winner_primary,49.8649,49.8649,0.0,held_through_reviews,no_policy_trigger,2026-06-01 10:00:56.430039-06:00,19,False
trailing_giveback_all_lanes_50_20,86,IWM,bullish_pullback_observation,18.1126,18.1126,0.0,held_through_reviews,no_policy_trigger,2026-06-01 18:00:45.953257-06:00,19,False
trailing_giveback_all_lanes_50_20,84,MSTR,bullish_pullback_observation,-88.3055,-88.3055,0.0,held_through_reviews,no_policy_trigger,2026-05-30 23:49:57.610933-06:00,17,False
trailing_giveback_all_lanes_50_20,49,QQQ,volatility_expansion_observation,43.7211,43.7529,0.0318,closed,time_exit,2026-05-22 10:57:51.357417-06:00,10,False
trailing_giveback_all_lanes_50_20,48,SPY,volatility_expansion_observation,36.3256,36.3358,0.0102,closed,time_exit,2026-05-22 10:57:52.565738-06:00,10,False
trailing_giveback_all_lanes_50_20,514,XLK,tracked_winner_observation,40.6007,40.6007,0.0,closed,time_exit,2026-06-01 02:00:53.748560-06:00,20,False
trailing_giveback_all_lanes_50_20,112,XLK,tracked_winner_primary,40.6007,40.6007,0.0,closed,time_exit,2026-06-01 02:00:53.827559-06:00,20,False
trailing_giveback_all_lanes_50_20,47,SPY,volatility_expansion_observation,32.8546,32.8525,-0.0021,closed,time_exit,2026-05-22 10:57:53.731374-06:00,11,False
trailing_giveback_all_lanes_50_20,512,XLK,tracked_winner_observation,44.6596,44.6596,0.0,closed,time_exit,2026-06-01 02:00:53.906665-06:00,21,False
trailing_giveback_all_lanes_50_20,506,XLK,tracked_winner_observation,17.1806,63.8767,46.6961,closed,time_exit,2026-05-31 13:09:34.146090-06:00,24,False
trailing_giveback_all_lanes_50_20,503,XLK,tracked_winner_observation,30.3609,90.3457,59.9848,closed,time_exit,2026-05-31 13:09:34.229127-06:00,25,False
trailing_giveback_all_lanes_50_20,46,QQQ,legacy_unlabeled,112.3894,98.642,-13.7474,closed,trailing_giveback,2026-05-06 08:02:04.411522-06:00,13,False
trailing_giveback_all_lanes_50_20,45,IWM,legacy_unlabeled,46.4112,49.3205,2.9093,closed,trailing_giveback,2026-05-06 08:20:01.181021-06:00,13,False
trailing_giveback_all_lanes_50_20,44,JPM,legacy_unlabeled,-80.098,-38.925,41.173,closed,time_exit,2026-05-06 08:09:05.144366-06:00,14,True
trailing_giveback_all_lanes_50_20,43,IWM,legacy_unlabeled,64.0548,19.4336,-44.6212,closed,trailing_giveback,2026-04-23 08:04:11.298761-06:00,1,False
trailing_giveback_all_lanes_50_20,42,JPM,legacy_unlabeled,-91.8196,-42.0418,49.7778,closed,time_exit,2026-05-06 08:09:05.373646-06:00,15,False
trailing_giveback_all_lanes_50_20,41,XLK,legacy_unlabeled,85.8317,16.0678,-69.7639,closed,trailing_giveback,2026-04-22 11:26:11.816311-06:00,1,False
trailing_giveback_all_lanes_50_20,40,IWM,legacy_unlabeled,41.3295,68.0536,26.7241,closed,time_exit,2026-05-06 08:03:06.380455-06:00,15,False
trailing_giveback_all_lanes_50_20,39,DIA,legacy_unlabeled,-42.9751,-22.179,20.7961,closed,time_exit,2026-05-06 08:03:06.827552-06:00,16,True
trailing_giveback_all_lanes_50_20,38,QQQ,legacy_unlabeled,142.9688,27.1603,-115.8085,closed,trailing_giveback,2026-04-22 10:32:46.848624-06:00,2,False
trailing_giveback_all_lanes_50_20,37,SPY,legacy_unlabeled,136.2435,86.1149,-50.1286,closed,trailing_giveback,2026-05-06 08:04:06.113277-06:00,16,False
trailing_giveback_all_lanes_50_20,36,DIA,legacy_unlabeled,-73.0805,-53.6762,19.4043,closed,time_exit,2026-05-06 08:09:07.462795-06:00,19,False
trailing_giveback_all_lanes_50_20,35,IWM,legacy_unlabeled,23.821,43.3044,19.4834,closed,trailing_giveback,2026-05-06 08:03:07.179466-06:00,19,False
trailing_giveback_all_lanes_50_20,34,QQQ,legacy_unlabeled,130.5927,16.3477,-114.245,closed,trailing_giveback,2026-04-22 11:56:14.269282-06:00,5,False
trailing_giveback_all_lanes_50_20,33,NVDA,legacy_unlabeled,88.2903,-24.2583,-112.5486,closed,time_exit,2026-05-06 08:04:06.684003-06:00,19,False
trailing_giveback_all_lanes_50_20,32,AMZN,legacy_unlabeled,100.5363,96.7803,-3.756,closed,trailing_giveback,2026-05-06 08:04:07.193119-06:00,19,False
trailing_giveback_all_lanes_50_20,31,DIA,legacy_unlabeled,21.2944,54.1896,32.8952,closed,trailing_giveback,2026-04-17 11:00:27.423325-06:00,1,False
trailing_giveback_all_lanes_50_20,30,IWM,legacy_unlabeled,110.8798,52.5037,-58.3761,closed,trailing_giveback,2026-04-17 11:00:27.849975-06:00,1,False
trailing_giveback_all_lanes_50_20,29,QQQ,legacy_unlabeled,121.1281,30.6034,-90.5247,closed,trailing_giveback,2026-04-17 11:00:28.078561-06:00,1,False
trailing_giveback_all_lanes_50_20,28,GOOGL,legacy_unlabeled,116.6076,124.3316,7.724,closed,trailing_giveback,2026-05-06 08:04:07.760820-06:00,20,False
trailing_giveback_all_lanes_50_20,27,AMZN,legacy_unlabeled,149.6722,16.344,-133.3282,closed,trailing_giveback,2026-04-22 11:38:16.507944-06:00,6,False
trailing_giveback_all_lanes_50_20,26,JPM,legacy_unlabeled,-44.7796,3.9946,48.7742,closed,time_exit,2026-05-06 08:09:09.055925-06:00,21,True
trailing_giveback_all_lanes_50_20,25,XLK,legacy_unlabeled,77.3858,16.0208,-61.365,closed,trailing_giveback,2026-04-16 11:00:35.723088-06:00,1,False
trailing_giveback_all_lanes_50_20,24,DIA,legacy_unlabeled,24.6367,51.579,26.9423,closed,trailing_giveback,2026-04-17 11:00:30.121745-06:00,2,False
trailing_giveback_all_lanes_50_20,23,NVDA,legacy_unlabeled,92.5685,-15.791,-108.3595,closed,time_exit,2026-05-06 08:04:08.463939-06:00,21,False
trailing_giveback_all_lanes_50_20,22,IWM,legacy_unlabeled,103.3259,49.9646,-53.3613,closed,trailing_giveback,2026-04-17 11:00:30.416862-06:00,2,False
trailing_giveback_all_lanes_50_20,21,SPY,legacy_unlabeled,135.292,18.687,-116.605,closed,trailing_giveback,2026-04-16 11:00:37.587783-06:00,1,False
trailing_giveback_all_lanes_50_20,20,XLK,legacy_unlabeled,95.3045,37.7416,-57.5629,closed,trailing_giveback,2026-04-16 11:00:38.374387-06:00,2,False
trailing_giveback_all_lanes_50_20,19,IWM,legacy_unlabeled,107.9284,53.0072,-54.9212,closed,trailing_giveback,2026-04-17 11:00:31.501241-06:00,3,False
trailing_giveback_all_lanes_50_20,18,GOOGL,legacy_unlabeled,117.9543,18.4875,-99.4668,closed,trailing_giveback,2026-04-18 11:00:22.965959-06:00,4,False
trailing_giveback_all_lanes_50_20,17,XLK,legacy_unlabeled,51.8209,48.0601,-3.7608,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,1,False
trailing_giveback_all_lanes_50_20,15,DIA,legacy_unlabeled,49.5605,39.8646,-9.6959,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,1,False
trailing_giveback_all_lanes_50_20,16,GOOGL,legacy_unlabeled,92.8763,67.7807,-25.0956,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,1,False
trailing_giveback_all_lanes_50_20,8,XLK,legacy_unlabeled,73.1405,67.6593,-5.4812,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,7,SPY,legacy_unlabeled,171.8063,64.539,-107.2673,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,6,NVDA,legacy_unlabeled,133.4205,35.0632,-98.3573,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,5,GOOGL,legacy_unlabeled,137.4435,64.5298,-72.9137,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,11,XLK,legacy_unlabeled,72.8377,67.3642,-5.4735,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,10,SPY,legacy_unlabeled,171.8933,64.5918,-107.3015,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,9,GOOGL,legacy_unlabeled,94.2822,60.5761,-33.7061,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,14,XLK,legacy_unlabeled,72.8377,80.3175,7.4798,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,13,SPY,legacy_unlabeled,79.5225,60.2762,-19.2463,closed,trailing_giveback,2026-04-14 12:41:54.829447-06:00,4,False
trailing_giveback_all_lanes_50_20,12,GOOGL,legacy_unlabeled,72.0821,63.1051,-8.977,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,4,False
trailing_giveback_all_lanes_50_20,4,SPY,legacy_unlabeled,166.3332,61.219,-105.1142,closed,trailing_giveback,2026-04-14 11:42:06.901413-06:00,5,False
trailing_giveback_all_lanes_50_20,3,SPY,legacy_unlabeled,166.2051,22.4869,-143.7182,closed,trailing_giveback,2026-04-10 10:00:02.675087-06:00,1,False
trailing_giveback_all_lanes_50_20,2,DIA,legacy_unlabeled,6.0066,6.6103,0.6037,held_through_reviews,no_policy_trigger,2026-04-16 12:47:05.976204-06:00,8,False
trailing_giveback_all_lanes_50_20,1,GOOGL,legacy_unlabeled,101.191,28.4396,-72.7514,closed,trailing_giveback,2026-04-09 11:29:38.303576-06:00,1,False
time_exit_7,536,DIA,volatility_expansion_observation,0.4672,0.4672,0.0,closed,time_exit,2026-05-31 13:09:09.175957-06:00,9,False
time_exit_7,439,DIA,swing,0.4886,-3.7555,-4.2441,closed,time_exit,2026-05-31 13:09:10.430347-06:00,9,False
time_exit_7,438,V,swing,-72.7918,-60.6317,12.1601,closed,time_exit,2026-05-31 13:09:12.764279-06:00,9,False
time_exit_7,437,AMT,swing,-15.8821,-24.2734,-8.3913,closed,time_exit,2026-05-31 13:09:15.127701-06:00,9,False
time_exit_7,111,IWM,bullish_pullback_observation,1.2181,11.0793,9.8612,closed,time_exit,2026-05-30 23:29:33.715097-06:00,8,False
time_exit_7,110,SPY,bullish_pullback_observation,18.8239,10.4793,-8.3446,closed,time_exit,2026-05-30 23:29:35.735684-06:00,8,False
time_exit_7,109,GOOGL,bullish_pullback_observation,-54.2662,-54.4187,-0.1525,closed,time_exit,2026-05-30 23:29:37.834967-06:00,8,False
time_exit_7,108,AMD,bullish_pullback_observation,-14.2747,-7.1028,7.1719,closed,time_exit,2026-05-30 23:29:39.997401-06:00,8,False
time_exit_7,107,XLK,bullish_pullback_observation,45.0934,11.8286,-33.2648,closed,time_exit,2026-05-30 23:29:42.552201-06:00,8,False
time_exit_7,106,QQQ,bullish_pullback_observation,7.4604,-9.7479,-17.2083,closed,time_exit,2026-05-30 23:29:44.977658-06:00,8,False
time_exit_7,50,QQQ,bullish_pullback_observation,53.1226,47.9873,-5.1353,closed,time_exit,2026-05-28 11:00:06.470187-06:00,7,False
time_exit_7,51,SPY,bullish_pullback_observation,44.3714,30.0414,-14.33,closed,time_exit,2026-05-28 11:00:09.562505-06:00,7,False
time_exit_7,436,DIA,swing,35.2144,32.5056,-2.7088,closed,time_exit,2026-05-31 13:09:15.713289-06:00,10,False
time_exit_7,435,MSFT,swing,159.6071,108.7038,-50.9033,closed,time_exit,2026-05-31 13:09:18.418844-06:00,10,False
time_exit_7,434,AMT,swing,-17.362,-25.6057,-8.2437,closed,time_exit,2026-05-31 13:09:18.460821-06:00,10,False
time_exit_7,105,SPY,bullish_pullback_observation,50.8507,31.7846,-19.0661,closed,time_exit,2026-05-30 23:29:45.029657-06:00,10,False
time_exit_7,103,QQQ,bullish_pullback_observation,-5.0427,-10.7438,-5.7011,closed,time_exit,2026-05-30 23:29:47.528920-06:00,10,False
time_exit_7,102,XLK,bullish_pullback_observation,24.6657,11.9291,-12.7366,closed,time_exit,2026-05-30 23:29:47.570119-06:00,10,False
time_exit_7,101,UNH,bullish_pullback_observation,-63.125,-63.2951,-0.1701,closed,time_exit,2026-05-30 23:29:49.604028-06:00,10,False
time_exit_7,100,SPY,bullish_pullback_observation,50.4789,34.0914,-16.3875,closed,time_exit,2026-05-30 23:29:49.656842-06:00,11,False
time_exit_7,99,AMZN,bullish_pullback_observation,-30.6591,4.621,35.2801,closed,time_exit,2026-05-30 23:29:52.127264-06:00,11,False
time_exit_7,98,XLK,bullish_pullback_observation,18.9961,13.7612,-5.2349,closed,time_exit,2026-05-30 23:29:52.175107-06:00,11,False
time_exit_7,97,QQQ,bullish_pullback_observation,31.0842,23.8368,-7.2474,closed,time_exit,2026-05-30 23:29:53.792092-06:00,11,False
time_exit_7,96,SPY,bullish_pullback_observation,30.9563,22.9527,-8.0036,closed,time_exit,2026-05-30 23:29:53.832092-06:00,12,False
time_exit_7,95,TSLA,bullish_pullback_observation,-39.8378,6.5435,46.3813,closed,time_exit,2026-05-30 23:29:56.473829-06:00,12,False
time_exit_7,94,QQQ,bullish_pullback_observation,21.5963,15.6205,-5.9758,closed,time_exit,2026-05-30 23:29:56.517829-06:00,12,False
time_exit_7,93,GOOGL,bullish_pullback_observation,-83.6131,-83.7532,-0.1401,closed,time_exit,2026-05-30 23:29:57.643920-06:00,12,False
time_exit_7,525,GOOGL,tracked_winner_observation,-87.3753,-82.6818,4.6935,closed,time_exit,2026-05-31 13:09:23.927871-06:00,16,False
time_exit_7,524,SPY,tracked_winner_observation,32.7,32.7,0.0,closed,time_exit,2026-05-31 13:09:27.057567-06:00,16,False
time_exit_7,523,DIA,tracked_winner_observation,53.105,49.0753,-4.0297,closed,time_exit,2026-05-31 13:09:28.493182-06:00,16,False
time_exit_7,522,XLK,tracked_winner_observation,55.9809,35.7937,-20.1872,closed,time_exit,2026-05-31 13:09:31.894457-06:00,16,False
time_exit_7,123,GOOGL,tracked_winner_primary,-87.3753,-82.6818,4.6935,closed,time_exit,2026-05-31 13:09:31.941925-06:00,16,False
time_exit_7,122,SPY,tracked_winner_primary,32.7,32.7,0.0,closed,time_exit,2026-05-31 13:09:31.992323-06:00,16,False
time_exit_7,121,DIA,tracked_winner_primary,53.105,49.0753,-4.0297,closed,time_exit,2026-05-31 13:09:32.082135-06:00,16,False
time_exit_7,120,XLK,tracked_winner_primary,55.9809,35.7937,-20.1872,closed,time_exit,2026-05-31 13:09:32.126397-06:00,16,False
time_exit_7,92,AMZN,bullish_pullback_observation,-44.24,-0.4341,43.8059,closed,time_exit,2026-05-30 23:29:58.686248-06:00,15,False
time_exit_7,91,SMCI,bullish_pullback_observation,0.8957,4.442,3.5463,closed,time_exit,2026-05-30 23:30:01.309815-06:00,15,False
time_exit_7,521,GOOGL,tracked_winner_observation,-86.839,-81.9462,4.8928,closed,time_exit,2026-05-31 13:09:32.172849-06:00,17,False
time_exit_7,520,XLK,tracked_winner_observation,56.9655,37.6331,-19.3324,closed,time_exit,2026-05-31 13:09:32.222319-06:00,17,False
time_exit_7,119,GOOGL,tracked_winner_primary,-86.839,-81.9462,4.8928,closed,time_exit,2026-05-31 13:09:32.269802-06:00,17,False
time_exit_7,118,XLK,tracked_winner_primary,56.9655,37.6331,-19.3324,closed,time_exit,2026-05-31 13:09:32.317119-06:00,17,False
time_exit_7,90,DIA,bullish_pullback_observation,27.8237,24.7102,-3.1135,closed,time_exit,2026-05-30 23:30:03.997077-06:00,16,False
time_exit_7,89,IWM,bullish_pullback_observation,0.048,10.6625,10.6145,closed,time_exit,2026-05-30 23:30:05.147954-06:00,16,False
time_exit_7,88,SBUX,bullish_pullback_observation,-100.0,-101.0012,-1.0012,closed,stop_loss,2026-05-30 23:30:05.192312-06:00,16,False
time_exit_7,87,AMZN,bullish_pullback_observation,-62.5978,-26.0415,36.5563,closed,time_exit,2026-05-30 23:30:05.346479-06:00,16,False
time_exit_7,519,SPY,tracked_winner_observation,31.1035,-8.9193,-40.0228,closed,time_exit,2026-05-31 13:09:33.748092-06:00,18,False
time_exit_7,518,DIA,tracked_winner_observation,53.0719,49.0432,-4.0287,closed,time_exit,2026-05-31 13:09:33.791525-06:00,18,False
time_exit_7,517,XLK,tracked_winner_observation,49.8649,41.544,-8.3209,closed,time_exit,2026-05-31 13:09:33.837794-06:00,18,False
time_exit_7,117,SPY,tracked_winner_primary,31.1035,-8.9193,-40.0228,closed,time_exit,2026-05-31 13:09:33.884979-06:00,18,False
time_exit_7,116,DIA,tracked_winner_primary,53.0719,49.0432,-4.0287,closed,time_exit,2026-05-31 13:09:33.929066-06:00,18,False
time_exit_7,115,XLK,tracked_winner_primary,49.8649,41.544,-8.3209,closed,time_exit,2026-05-31 13:09:33.971584-06:00,18,False
time_exit_7,86,IWM,bullish_pullback_observation,18.1126,30.7904,12.6778,closed,time_exit,2026-05-30 23:30:05.489506-06:00,17,False
time_exit_7,84,MSTR,bullish_pullback_observation,-88.3055,-88.688,-0.3825,closed,time_exit,2026-05-30 23:30:07.848742-06:00,17,False
time_exit_7,49,QQQ,volatility_expansion_observation,43.7211,43.7529,0.0318,closed,time_exit,2026-05-22 10:57:51.357417-06:00,10,False
time_exit_7,48,SPY,volatility_expansion_observation,36.3256,36.3358,0.0102,closed,time_exit,2026-05-22 10:57:52.565738-06:00,10,False
time_exit_7,514,XLK,tracked_winner_observation,40.6007,40.6007,0.0,closed,time_exit,2026-05-31 13:09:34.015083-06:00,19,False
time_exit_7,112,XLK,tracked_winner_primary,40.6007,40.6007,0.0,closed,time_exit,2026-05-31 13:09:34.058589-06:00,19,False
time_exit_7,47,SPY,volatility_expansion_observation,32.8546,32.8525,-0.0021,closed,time_exit,2026-05-22 10:57:53.731374-06:00,11,False
time_exit_7,512,XLK,tracked_winner_observation,44.6596,44.6596,0.0,closed,time_exit,2026-05-31 13:09:34.102007-06:00,20,False
time_exit_7,506,XLK,tracked_winner_observation,17.1806,63.8767,46.6961,closed,time_exit,2026-05-31 13:09:34.146090-06:00,24,False
time_exit_7,503,XLK,tracked_winner_observation,30.3609,90.3457,59.9848,closed,time_exit,2026-05-31 13:09:34.229127-06:00,25,False
time_exit_7,46,QQQ,legacy_unlabeled,112.3894,98.642,-13.7474,closed,time_exit,2026-05-06 08:02:04.411522-06:00,13,False
time_exit_7,45,IWM,legacy_unlabeled,46.4112,53.8401,7.4289,closed,time_exit,2026-05-06 08:03:04.900986-06:00,13,False
time_exit_7,44,JPM,legacy_unlabeled,-80.098,-38.925,41.173,closed,time_exit,2026-05-06 08:09:05.144366-06:00,14,True
time_exit_7,43,IWM,legacy_unlabeled,64.0548,69.3649,5.3101,closed,time_exit,2026-05-06 08:03:05.382608-06:00,14,False
time_exit_7,42,JPM,legacy_unlabeled,-91.8196,-42.0418,49.7778,closed,time_exit,2026-05-06 08:09:05.373646-06:00,15,False
time_exit_7,41,XLK,legacy_unlabeled,85.8317,120.9098,35.0781,closed,time_exit,2026-05-06 08:09:05.801672-06:00,15,False
time_exit_7,40,IWM,legacy_unlabeled,41.3295,68.0536,26.7241,closed,time_exit,2026-05-06 08:03:06.380455-06:00,15,False
time_exit_7,39,DIA,legacy_unlabeled,-42.9751,-22.179,20.7961,closed,time_exit,2026-05-06 08:03:06.827552-06:00,16,True
time_exit_7,38,QQQ,legacy_unlabeled,142.9688,124.2268,-18.742,closed,time_exit,2026-05-06 08:04:05.612190-06:00,16,False
time_exit_7,37,SPY,legacy_unlabeled,136.2435,86.1149,-50.1286,closed,time_exit,2026-05-06 08:04:06.113277-06:00,16,False
time_exit_7,36,DIA,legacy_unlabeled,-73.0805,-53.6762,19.4043,closed,time_exit,2026-05-06 08:09:07.462795-06:00,19,False
time_exit_7,35,IWM,legacy_unlabeled,23.821,43.3044,19.4834,closed,time_exit,2026-05-06 08:03:07.179466-06:00,19,False
time_exit_7,34,QQQ,legacy_unlabeled,130.5927,120.8432,-9.7495,closed,time_exit,2026-05-06 08:04:06.231932-06:00,19,False
time_exit_7,33,NVDA,legacy_unlabeled,88.2903,-24.2583,-112.5486,closed,time_exit,2026-05-06 08:04:06.684003-06:00,19,False
time_exit_7,32,AMZN,legacy_unlabeled,100.5363,96.7803,-3.756,closed,time_exit,2026-05-06 08:04:07.193119-06:00,19,False
time_exit_7,31,DIA,legacy_unlabeled,21.2944,38.5595,17.2651,closed,time_exit,2026-04-23 08:04:15.631644-06:00,7,False
time_exit_7,30,IWM,legacy_unlabeled,110.8798,56.6149,-54.2649,closed,time_exit,2026-04-23 08:04:15.673695-06:00,7,False
time_exit_7,29,QQQ,legacy_unlabeled,121.1281,48.1536,-72.9745,closed,time_exit,2026-04-23 08:04:15.718751-06:00,7,False
