position_id,ticker,lane,entry_date,baseline_close_date,baseline_pnl_pct,evidence_group,market_regime,quality_score,fill_degradation_pct,debit_pct_of_width,worst_leg_bid_ask_pct,priced_day_count,unpriced_day_count,stop_50_triggered,stop_50_date,stop_50_pnl_pct,stop_50_delta_pct,stop_50_classification,stop_50_quality,stop_60_triggered,stop_60_date,stop_60_pnl_pct,stop_60_delta_pct,stop_60_classification,stop_60_quality,stop_70_triggered,stop_70_date,stop_70_pnl_pct,stop_70_delta_pct,stop_70_classification,stop_70_quality,stop_80_triggered,stop_80_date,stop_80_pnl_pct,stop_80_delta_pct,stop_80_classification,stop_80_quality,stop_90_triggered,stop_90_date,stop_90_pnl_pct,stop_90_delta_pct,stop_90_classification,stop_90_quality
226,AMD,short_term,2026-05-07,2026-05-08,178.7139,historical_paper,bullish,53.5,15.2637,31.22,6.8966,2,0,True,2026-05-07,-64.6598,-243.3737,winner_flipped_to_loss,same_day_close_already_through_stop,True,2026-05-07,-64.6598,-243.3737,winner_flipped_to_loss,same_day_close_already_through_stop,False,,178.7139,0.0,no_stop_trigger,no_stop_trigger,False,,178.7139,0.0,no_stop_trigger,no_stop_trigger,False,,178.7139,0.0,no_stop_trigger,no_stop_trigger
149,AMZN,short_term,2026-04-16,2026-04-20,-4.6623,historical_paper,bullish,58.6,9.261,18.924,6.4516,3,0,False,,-4.6623,0.0,no_stop_trigger,no_stop_trigger,False,,-4.6623,0.0,no_stop_trigger,no_stop_trigger,False,,-4.6623,0.0,no_stop_trigger,no_stop_trigger,False,,-4.6623,0.0,no_stop_trigger,no_stop_trigger,False,,-4.6623,0.0,no_stop_trigger,no_stop_trigger
155,AMZN,short_term,2026-04-17,2026-04-21,-65.0746,historical_paper,bullish,61.0,10.0662,26.592,9.901,3,0,True,2026-04-20,-71.6418,-6.5672,stop_worse_than_baseline,actionable_close_check_stop,True,2026-04-20,-71.6418,-6.5672,stop_worse_than_baseline,actionable_close_check_stop,True,2026-04-20,-71.6418,-6.5672,stop_worse_than_baseline,actionable_close_check_stop,False,,-65.0746,0.0,no_stop_trigger,no_stop_trigger,False,,-65.0746,0.0,no_stop_trigger,no_stop_trigger
162,AMZN,short_term,2026-04-20,2026-04-24,280.2281,historical_paper,bullish,61.0,9.8594,21.884,17.284,5,0,False,,280.2281,0.0,no_stop_trigger,no_stop_trigger,False,,280.2281,0.0,no_stop_trigger,no_stop_trigger,False,,280.2281,0.0,no_stop_trigger,no_stop_trigger,False,,280.2281,0.0,no_stop_trigger,no_stop_trigger,False,,280.2281,0.0,no_stop_trigger,no_stop_trigger
241,BA,short_term,2026-05-11,2026-05-15,-96.1663,historical_paper,bullish,57.5,14.2562,27.65,12.5,5,0,True,2026-05-14,-67.1738,28.9925,deep_loss_reduced,actionable_close_check_stop,True,2026-05-14,-67.1738,28.9925,deep_loss_reduced,actionable_close_check_stop,True,2026-05-15,-96.1663,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-96.1663,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-96.1663,0.0,same_as_baseline,actionable_close_check_stop
265,COIN,short_term,2026-05-15,2026-05-19,-71.4211,historical_paper,bullish,76.7,16.7334,21.6457,7.6503,3,0,True,2026-05-18,-76.1405,-4.7194,stop_worse_than_baseline,actionable_close_check_stop,True,2026-05-18,-76.1405,-4.7194,stop_worse_than_baseline,actionable_close_check_stop,True,2026-05-18,-76.1405,-4.7194,stop_worse_than_baseline,actionable_close_check_stop,False,,-71.4211,0.0,no_stop_trigger,no_stop_trigger,False,,-71.4211,0.0,no_stop_trigger,no_stop_trigger
228,DIS,short_term,2026-05-07,2026-05-12,-99.5429,historical_paper,bullish,60.3,15.5882,43.23,11.1111,3,1,True,2026-05-08,-65.7143,33.8286,deep_loss_reduced,actionable_close_check_stop,True,2026-05-08,-65.7143,33.8286,deep_loss_reduced,actionable_close_check_stop,True,2026-05-12,-99.5429,0.0,same_as_baseline,unpriced_before_stop,True,2026-05-12,-99.5429,0.0,same_as_baseline,unpriced_before_stop,True,2026-05-12,-99.5429,0.0,same_as_baseline,unpriced_before_stop
183,MSTR,short_term,2026-04-24,2026-04-28,-75.7957,historical_paper,bullish,60.5,16.4681,23.46,13.3333,3,0,True,2026-04-28,-75.7957,0.0,same_as_baseline,actionable_close_check_stop,True,2026-04-28,-75.7957,0.0,same_as_baseline,actionable_close_check_stop,True,2026-04-28,-75.7957,0.0,same_as_baseline,actionable_close_check_stop,False,,-75.7957,0.0,no_stop_trigger,no_stop_trigger,False,,-75.7957,0.0,no_stop_trigger,no_stop_trigger
214,MSTR,short_term,2026-05-05,2026-05-07,-92.1914,historical_paper,neutral,59.7,17.2065,31.552,4.3393,3,0,True,2026-05-07,-92.1914,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-07,-92.1914,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-07,-92.1914,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-07,-92.1914,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-07,-92.1914,0.0,same_as_baseline,actionable_close_check_stop
125,NFLX,short_term,2026-04-08,2026-04-13,34.6645,historical_paper,bullish,58.8,10.8073,30.3929,2.4691,4,0,False,,34.6645,0.0,no_stop_trigger,no_stop_trigger,False,,34.6645,0.0,no_stop_trigger,no_stop_trigger,False,,34.6645,0.0,no_stop_trigger,no_stop_trigger,False,,34.6645,0.0,no_stop_trigger,no_stop_trigger,False,,34.6645,0.0,no_stop_trigger,no_stop_trigger
