symbol,earnings_date_et,earnings_time,source_name,source_url_or_file_name,source_published_at_utc,known_at_utc,revision_status,source_calendar_coverage_start_date_et,source_calendar_coverage_end_date_et
LLY,2020-10-27,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947820000152/q32020earningsrelease8.htm,2020-10-27T11:50:18Z,2020-10-27T11:50:18Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2020-12-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947820000190/lly-20201215.htm,2020-12-15T12:27:19Z,2020-12-15T12:27:19Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2021-01-29,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947821000010/lly-20210129.htm,2021-01-29T11:32:40Z,2021-01-29T11:32:40Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2021-04-27,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947821000117/lly-20210427.htm,2021-04-27T10:48:39Z,2021-04-27T10:48:39Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2021-08-03,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947821000168/lly-20210803.htm,2021-08-03T11:37:21Z,2021-08-03T11:37:21Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2021-10-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947821000213/lly-20211026.htm,2021-10-26T11:06:35Z,2021-10-26T11:06:35Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2021-12-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000119312521357380/d212746d8k.htm,2021-12-15T12:05:57Z,2021-12-15T12:05:57Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
LLY,2022-02-03,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/59478/000005947822000016/lly-20220203.htm,2022-02-03T12:08:37Z,2022-02-03T12:08:37Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2017-10-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752317002806/a51705675.htm,2017-10-26T10:55:35Z,2017-10-26T10:55:35Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2018-02-22,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752318000390/a51761887.htm,2018-02-22T11:55:34Z,2018-02-22T11:55:34Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2018-04-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752318000815/a51795441.htm,2018-04-26T10:55:38Z,2018-04-26T10:55:38Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2018-07-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752318001534/a51843111.htm,2018-07-26T10:55:41Z,2018-07-26T10:55:41Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2018-10-25,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752318002139/a51888653.htm,2018-10-25T10:56:20Z,2018-10-25T10:56:20Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2019-02-21,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752319000406/a51943855.htm,2019-02-21T11:56:00Z,2019-02-21T11:56:00Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2019-04-25,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752319000886/a51974292.htm,2019-04-25T10:56:02Z,2019-04-25T10:56:02Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2019-07-25,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752319001578/a52018256.htm,2019-07-25T10:55:33Z,2019-07-25T10:55:33Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2019-11-05,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752319002190/a52123028.htm,2019-11-05T12:55:47Z,2019-11-05T12:55:47Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2020-02-20,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752320000234/a52176631.htm,2020-02-20T11:56:54Z,2020-02-20T11:56:54Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2020-05-05,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752320000647/a52214383.htm,2020-05-05T10:30:46Z,2020-05-05T10:30:46Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2020-07-30,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752320001062/a52258116.htm,2020-07-30T10:30:43Z,2020-07-30T10:30:43Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2020-10-29,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752320001374/a52316426.htm,2020-10-29T11:36:54Z,2020-10-29T11:36:54Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2021-02-18,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752321000209/a52380917.htm,2021-02-18T12:00:27Z,2021-02-18T12:00:27Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2021-04-29,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752321000532/a52420316.htm,2021-04-29T11:00:26Z,2021-04-29T11:00:26Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2021-07-22,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752321000900/a52463960.htm,2021-07-22T11:00:33Z,2021-07-22T11:00:33Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2021-10-28,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752321001269/a52516925.htm,2021-10-28T11:01:56Z,2021-10-28T11:01:56Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
NEM,2022-02-24,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/1164727/000115752322000249/a52584477.htm,2022-02-24T12:00:39Z,2022-02-24T12:00:39Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2017-10-17,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176617000039/a2017q3er8-k.htm,2017-10-17T10:15:35Z,2017-10-17T10:15:35Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2018-01-16,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176618000002/a2017q4er8-k.htm,2018-01-16T11:08:32Z,2018-01-16T11:08:32Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2018-04-17,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176618000015/a2018q1er8-k.htm,2018-04-17T10:04:59Z,2018-04-17T10:04:59Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2018-07-17,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176618000027/a2018q2er8-k.htm,2018-07-17T10:04:43Z,2018-07-17T10:04:43Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2018-10-16,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176618000037/a2018q3er8-k.htm,2018-10-16T10:03:51Z,2018-10-16T10:03:51Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2019-01-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176619000002/a2018q4er8-k.htm,2019-01-15T11:02:32Z,2019-01-15T11:02:32Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2019-04-16,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176619000011/a2019q1er8-k.htm,2019-04-16T10:08:16Z,2019-04-16T10:08:16Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2019-07-18,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176619000023/a2019q2er8-k.htm,2019-07-18T10:02:52Z,2019-07-18T10:02:52Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2019-10-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176619000031/a2019q3er8-k.htm,2019-10-15T10:34:26Z,2019-10-15T10:34:26Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2020-01-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176620000002/a2019q4er8-k.htm,2020-01-15T11:04:55Z,2020-01-15T11:04:55Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2020-04-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176620000020/a2020q1er8-k.htm,2020-04-15T10:06:30Z,2020-04-15T10:06:30Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2020-07-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176620000038/unh-20200715.htm,2020-07-15T10:04:29Z,2020-07-15T10:04:29Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2020-10-14,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176620000045/unh-20201014.htm,2020-10-14T10:03:06Z,2020-10-14T10:03:06Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2021-01-20,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176621000002/unh-20210120.htm,2021-01-20T11:01:22Z,2021-01-20T11:01:22Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2021-04-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176621000018/unh-20210415.htm,2021-04-15T10:03:26Z,2021-04-15T10:03:26Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2021-07-15,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176621000033/unh-20210715.htm,2021-07-15T10:03:56Z,2021-07-15T10:03:56Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2021-10-14,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176621000040/unh-20211014.htm,2021-10-14T10:05:32Z,2021-10-14T10:05:32Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
UNH,2022-01-19,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/731766/000073176622000004/unh-20220119.htm,2022-01-19T11:03:59Z,2022-01-19T11:03:59Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2017-10-27,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408817000044/r8k102717.htm,2017-10-27T12:00:26Z,2017-10-27T12:00:26Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2018-02-02,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408818000006/r8k020218.htm,2018-02-02T13:00:27Z,2018-02-02T13:00:27Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2018-02-09,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408818000012/r8k020918.htm,2018-02-09T20:24:11Z,2018-02-09T20:24:11Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2018-04-27,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408818000020/r8k042718.htm,2018-04-27T12:00:25Z,2018-04-27T12:00:25Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2018-07-27,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408818000037/r8k072718.htm,2018-07-27T12:01:05Z,2018-07-27T12:01:05Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2018-11-02,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408818000046/r8k110218.htm,2018-11-02T11:55:40Z,2018-11-02T11:55:40Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2019-02-01,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408819000002/r8k020119.htm,2019-02-01T12:58:33Z,2019-02-01T12:58:33Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2019-02-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408819000007/r8k022619.htm,2019-02-26T21:54:04Z,2019-02-26T21:54:04Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2019-04-26,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408819000015/r8k042619.htm,2019-04-26T11:58:29Z,2019-04-26T11:58:29Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2019-08-02,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408819000039/r8k080219.htm,2019-08-02T11:28:30Z,2019-08-02T11:28:30Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2019-11-01,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408819000060/r8k110119.htm,2019-11-01T11:28:11Z,2019-11-01T11:28:11Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2020-01-31,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408820000011/r8k013120.htm,2020-01-31T12:28:47Z,2020-01-31T12:28:47Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2020-05-01,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408820000035/r8k050120.htm,2020-05-01T11:33:38Z,2020-05-01T11:33:38Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2020-07-31,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408820000066/r8k073120.htm,2020-07-31T12:39:10Z,2020-07-31T12:39:10Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2020-10-30,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408820000087/xom-20201030.htm,2020-10-30T11:28:31Z,2020-10-30T11:28:31Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2021-02-02,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408821000004/xom-20210202.htm,2021-02-02T12:27:16Z,2021-02-02T12:27:16Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2021-04-30,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408821000021/xom-20210430.htm,2021-04-30T11:28:42Z,2021-04-30T11:28:42Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2021-07-30,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408821000046/xom-20210730.htm,2021-07-30T11:28:29Z,2021-07-30T11:28:29Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2021-10-29,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408821000061/xom-20211029.htm,2021-10-29T11:30:10Z,2021-10-29T11:30:10Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
XOM,2022-02-01,unknown,sec_edgar_8k_item_2_02,https://www.sec.gov/Archives/edgar/data/34088/000003408822000005/xom-20220201.htm,2022-02-01T12:25:00Z,2022-02-01T12:25:00Z,sec_8-k_item_2_02,2017-10-01,2022-03-31
