symbol,bar_date,open,high,low,close,adjustment_policy,volume,vendor,source,source_event_date,published_at_utc,known_at_utc,fetched_at_utc,adjustment_mode,corporate_action_basis,source_url_or_file_name,provenance_id,source_quality
NEM,2025-01-10,39.770000,40.260000,38.820000,39.100000,raw_unadjusted_alpaca_sip_daily_bar,10018793,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-10,2025-01-10T21:15:00Z,2025-01-10T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-10,trusted
NEM,2025-01-13,38.930000,39.185000,38.530000,39.170000,raw_unadjusted_alpaca_sip_daily_bar,8309403,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-13,2025-01-13T21:15:00Z,2025-01-13T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-13,trusted
NEM,2025-01-14,39.455000,40.280000,39.190000,40.160000,raw_unadjusted_alpaca_sip_daily_bar,11369709,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-14,2025-01-14T21:15:00Z,2025-01-14T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-14,trusted
NEM,2025-01-15,40.780000,41.500000,40.350000,41.370000,raw_unadjusted_alpaca_sip_daily_bar,11649279,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-15,2025-01-15T21:15:00Z,2025-01-15T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-15,trusted
NEM,2025-01-16,41.900000,42.140000,41.450000,41.650000,raw_unadjusted_alpaca_sip_daily_bar,9421360,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-16,2025-01-16T21:15:00Z,2025-01-16T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-16,trusted
NEM,2025-01-17,41.350000,41.880000,41.100100,41.670000,raw_unadjusted_alpaca_sip_daily_bar,7286488,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-17,2025-01-17T21:15:00Z,2025-01-17T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-17,trusted
NEM,2025-01-21,42.110000,42.700000,42.090000,42.350000,raw_unadjusted_alpaca_sip_daily_bar,8027293,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-21,2025-01-21T21:15:00Z,2025-01-21T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-21,trusted
NEM,2025-01-22,42.530000,42.600000,41.620000,41.680000,raw_unadjusted_alpaca_sip_daily_bar,6597011,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-22,2025-01-22T21:15:00Z,2025-01-22T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-22,trusted
NEM,2025-01-23,41.510000,41.960000,41.050000,41.950000,raw_unadjusted_alpaca_sip_daily_bar,6279977,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-23,2025-01-23T21:15:00Z,2025-01-23T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-23,trusted
NEM,2025-01-24,42.580000,42.850000,41.990000,42.040000,raw_unadjusted_alpaca_sip_daily_bar,5244721,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-24,2025-01-24T21:15:00Z,2025-01-24T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-24,trusted
NEM,2025-01-27,41.640000,41.755000,40.845000,41.570000,raw_unadjusted_alpaca_sip_daily_bar,6135826,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-27,2025-01-27T21:15:00Z,2025-01-27T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-27,trusted
NEM,2025-01-28,41.570000,41.650000,41.020000,41.350000,raw_unadjusted_alpaca_sip_daily_bar,6098622,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-28,2025-01-28T21:15:00Z,2025-01-28T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-28,trusted
NEM,2025-01-29,41.420000,41.990000,40.990000,41.590000,raw_unadjusted_alpaca_sip_daily_bar,9944031,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-29,2025-01-29T21:15:00Z,2025-01-29T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-29,trusted
